"","ParentGlobalID","Date","Plot_ID_year","Plot_ID","Polygon_ID","Plot_nr","Treatment_2023","Cover_plants","Cover_plants_summed","Cover_bryophytes","Cover_standing_litter","Cover_rock","Cover_bare_soil","Cover_short_vegetation","Count_smallkjempe","Count_larvespinn","Veg_height_1","Veg_height_2","Veg_height_3","Veg_height_4","Coor_x","Coor_y","Species","Count_flowers","Cover_species","Veg_height_mean","Species_richness","Year","Plot_type","Treatment_2022","Cover_shrubs","UTM_N","UTM_E","UTM_zone"
"274","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Avenula_pratensis",0,20,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"275","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Viscaria_vulgaris",0,15,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"276","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Hypericum_perforatum",1,2,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"277","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Plantago_lanceolata",0,0.1,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"278","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Potentilla_argentea",22,7,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"279","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Galium_verum",17,14,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"280","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Pimpinella_saxifraga",0,1,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"281","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Sedum_album",0,7,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"282","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Rumex_acetosella",0,0.1,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"283","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Hylotelephium_maximum",2,2,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"284","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Rubus_idaeus",0,13,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"285","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Fragaria_vesca",0,14,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"286","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Veronica_chamaedrys",0,4,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"287","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Achillea_millefolium",0,1,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"288","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Dactylis_glomerata",0,2,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"289","5475be4e-76d4-438f-a9be-2a543206d27a",2023-08-10 10:00:00,"RU-06-2023","RU-06","RU","6","Ingen",80,103.2,25,1,0,3,8,1,0,18,8,39,4,10.6987540862867,59.2312382277761,"Arrhenatherum_elatius",0,1,11,16,2023,"Permanent",NA,NA,6567032.037,596936.895,"32"
"290","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Plantago_lanceolata",22,7,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"291","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Dactylis_glomerata",0,1,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"292","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Arrhenatherum_elatius",0,2,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"293","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Avenula_pratensis",0,6,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"294","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Avenella_flexuosa",0,15,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"295","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Poa_nemoralis",0,0.1,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"296","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Pimpinella_saxifraga",1,2,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"297","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Stellaria_graminea",3,0.1,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"298","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Viola_tricolor",6,5,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"299","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Galium_verum",25,17,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"300","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Hypericum_perforatum",5,4,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"301","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Silene_nutans",1,0.1,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"302","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Hylotelephium_maximum",1,2,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"303","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Fragaria_vesca",0,18,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"304","5945088d-5796-4e11-8a62-438dba31b457",2023-08-10 10:00:00,"RU-S08-2023","RU-S08","RU","S8","Ingen",75,83.3,60,3,0,0,2,5,2,6,16,23,14,10.6986126799656,59.2310894149013,"Veronica_chamaedrys",2,4,10,15,2023,"Spinn",NA,NA,6567017.113,596928.686,"32"
"305","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Festuca_rubra",0,0.1,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"306","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Poa_nemoralis",0,0.1,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"307","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Arrhenatherum_elatius",0,2,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"308","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Avenella_flexuosa",0,3,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"309","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Plantago_lanceolata",8,3,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"310","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Avenula_pubescens",0,0.1,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"311","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Avenula_pratensis",0,0.1,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"312","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Viscaria_vulgaris",3,9,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"313","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Fragaria_vesca",0,4,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"314","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Veronica_chamaedrys",0,12,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"315","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Galium_verum",30,26,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"316","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Achillea_millefolium",0,2,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"317","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Pilosella_peleteriana",0,3,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"318","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Hypericum_perforatum",1,1,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"319","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Sedum_acre",0,1,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"320","e14a0bc0-67ff-4166-b4fc-910898b045e6",2023-08-10 10:00:00,"RU-S09-2023","RU-S09","RU","S9","Ingen",60,67.4,24,2,0.1,0.1,6,4,0,12,14,9,13,10.6986210400514,59.2311073015108,"Potentilla_argentea",1,1,12.5,16,2023,"Spinn",NA,NA,6567017.759,596930.251,"32"
"321","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Plantago_lanceolata",5,2,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"322","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Campanula_rotundifolia",32,16,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"323","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Allium_oleraceum",1,0.1,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"324","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Rumex_acetosa",0,1,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"325","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Veronica_chamaedrys",4,22,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"326","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Galium_verum",25,6,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"327","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Stellaria_graminea",0,0.1,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"328","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Fragaria_vesca",0,8,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"329","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Avenella_flexuosa",0,10,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"330","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Arrhenatherum_elatius",0,3,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"331","297aa27f-9b98-47c0-9f37-a19f95e96a7b",2023-08-10 10:00:00,"RU-S11-2023","RU-S11","RU","S11","Ingen",65,68.3,85,8,0,0,2,2,2,7,24,12,16,10.6988521255271,59.2310638924773,"Avenula_pubescens",0,0.1,11.5,11,2023,"Spinn",NA,NA,6567012.888,596942.47,"32"
"332","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Plantago_lanceolata",0,0.1,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"333","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Avenella_flexuosa",0,80,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"334","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Arrhenatherum_elatius",0,4,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"335","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Galium_verum",18,8,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"336","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Linaria_vulgaris",21,8,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"337","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Stellaria_graminea",1,1,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"338","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Fragaria_vesca",0,2,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"339","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Veronica_chamaedrys",1,2,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"340","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Poa_nemoralis",0,0.1,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"341","3d7e5dc5-1a09-43ce-95ba-d10a051c539c",2023-08-11 10:00:00,"RU-S12-2023","RU-S12","RU","S12","Ingen",95,105.3,75,11,0,0,0.1,1,1,11,18,24,2,10.6988085277092,59.2310896464191,"Hypericum_perforatum",0,0.1,6.5,10,2023,"Spinn",NA,NA,6567016.477,596938.251,"32"
"342","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Plantago_lanceolata",3,2,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"343","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Arrhenatherum_elatius",0,55,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"344","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Fragaria_vesca",0,60,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"345","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Hypericum_perforatum",4,3,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"346","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Achillea_millefolium",0,1,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"347","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Galium_verum",4,4,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"348","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Allium_oleraceum",1,0.1,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"349","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Vicia_hirsuta",0,1,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"350","9981735c-1d93-4d9c-a317-29844ce966d9",2023-08-11 10:00:00,"RU-S13-2023","RU-S13","RU","S13","Ingen",92,128.1,4,1,0,0,1,1,1,35,36,32,29,10.6988648100406,59.2311522543494,"Veronica_chamaedrys",0,2,32,9,2023,"Spinn",NA,NA,6567024.431,596942.199,"32"
"351","da201b4b-3b69-49af-8ece-d17070b59720",2023-08-11 10:00:00,"RU-S14-2023","RU-S14","RU","S14","Ingen",80,94.3,70,4,0,0,4,4,1,37,12,34,27,10.6989063643607,59.2312191669639,"Plantago_lanceolata",20,5,32,14,2023,"Spinn",NA,NA,6567031.11,596943.322,"32"
"352","da201b4b-3b69-49af-8ece-d17070b59720",2023-08-11 10:00:00,"RU-S14-2023","RU-S14","RU","S14","Ingen",80,94.3,70,4,0,0,4,4,1,37,12,34,27,10.6989063643607,59.2312191669639,"Rubus_idaeus",0,5,32,14,2023,"Spinn",NA,NA,6567031.11,596943.322,"32"
"353","da201b4b-3b69-49af-8ece-d17070b59720",2023-08-11 10:00:00,"RU-S14-2023","RU-S14","RU","S14","Ingen",80,94.3,70,4,0,0,4,4,1,37,12,34,27,10.6989063643607,59.2312191669639,"Linaria_vulgaris",5,4,32,14,2023,"Spinn",NA,NA,6567031.11,596943.322,"32"
"354","da201b4b-3b69-49af-8ece-d17070b59720",2023-08-11 10:00:00,"RU-S14-2023","RU-S14","RU","S14","Ingen",80,94.3,70,4,0,0,4,4,1,37,12,34,27,10.6989063643607,59.2312191669639,"Hylotelephium_maximum",1,2,32,14,2023,"Spinn",NA,NA,6567031.11,596943.322,"32"
"355","da201b4b-3b69-49af-8ece-d17070b59720",2023-08-11 10:00:00,"RU-S14-2023","RU-S14","RU","S14","Ingen",80,94.3,70,4,0,0,4,4,1,37,12,34,27,10.6989063643607,59.2312191669639,"Galium_verum",6,16,32,14,2023,"Spinn",NA,NA,6567031.11,596943.322,"32"
"356","da201b4b-3b69-49af-8ece-d17070b59720",2023-08-11 10:00:00,"RU-S14-2023","RU-S14","RU","S14","Ingen",80,94.3,70,4,0,0,4,4,1,37,12,34,27,10.6989063643607,59.2312191669639,"Viola_tricolor",3,2,32,14,2023,"Spinn",NA,NA,6567031.11,596943.322,"32"
